OrderID,CustomerID,OrderDate,DeliveryTime(min),TotalOrderValue,ItemsOrdered,DeliveryLocation(Latitude),DeliveryLocation(Longitude),DispatchLocation(Latitude),DispatchLocation(Longitude),DistanceFromRestaurant(KM)
61,Cust061,2023-07-31,3.406899416428669,300,2,19.01557381103711,72.8819829882739,19.0047,72.8415,4.428969241357271
184,Cust184,2023-08-02,2.5836951173344387,150,1,19.028879770021103,72.84927875253211,19.0047,72.8415,2.7990030437789755
31,Cust031,2023-08-02,5.005603818213976,300,2,19.045292560111637,72.88399215325549,19.0047,72.8415,6.340431503071036
135,Cust135,2023-08-03,18.772945582007,150,1,19.100289301426205,72.92974614565506,19.0047,72.8415,14.079709186505248
160,Cust160,2023-08-03,11.058804228725757,150,1,19.08173878225726,72.91110699746875,19.0047,72.8415,11.243117632537851
175,Cust175,2023-08-05,4.708464066385058,150,1,19.02710505330374,72.87863589442455,19.0047,72.8415,4.629989665278639
10,Cust010,2023-08-05,7.215758569566144,150,1,19.058797458930584,72.88559282237699,19.0047,72.8415,7.5765464980444515
40,Cust040,2023-08-07,5.746275046401335,300,2,19.05738003904129,72.8828779595792,19.0047,72.8415,7.278615058775025
182,Cust182,2023-08-09,13.228085979841484,150,1,19.11015538443913,72.87268090136783,19.0047,72.8415,12.12574548152136
104,Cust104,2023-08-11,7.399054289525207,300,2,19.0849064565551,72.8405166329239,19.0047,72.8415,8.878865147430249
180,Cust180,2023-08-11,7.910331272145127,150,1,19.01514249578497,72.91455952440582,19.0047,72.8415,7.778492417609375
27,Cust027,2023-08-11,10.857047886750916,150,1,19.103482667104192,72.8558253955935,19.0047,72.8415,11.037998684863432
136,Cust136,2023-08-15,5.326441862657538,150,1,19.02685153470987,72.87562723225761,19.0047,72.8415,4.349927521170323
116,Cust116,2023-08-18,6.480398342867566,150,1,19.03244794667162,72.9071195308614,19.0047,72.8415,7.560464733345494
154,Cust154,2023-08-20,9.217643302387334,300,2,19.08119909902196,72.89961829211967,19.0047,72.8415,10.446662409372312
71,Cust071,2023-08-22,9.038525384519447,300,2,19.03236219348223,72.9176973918659,19.0047,72.8415,8.586599115293474
112,Cust112,2023-08-24,11.558459987295183,150,1,19.092293375870906,72.91384697587647,19.0047,72.8415,12.329023986448195
169,Cust169,2023-08-24,10.465854038061032,450,3,19.100956280759902,72.91361600306566,19.0047,72.8415,13.082317547576292
56,Cust056,2023-08-26,10.047734931188527,300,2,19.024822986924352,72.91651268119607,19.0047,72.8415,8.205650193803963
3,Cust003,2023-08-27,1.7420730918454563,300,2,19.022944750217228,72.84760980132145,19.0047,72.8415,2.1195222617453053
156,Cust156,2023-08-28,6.686067921838104,150,1,19.027336122516985,72.92165818824601,19.0047,72.8415,8.803322763753503
86,Cust086,2023-08-28,6.328082375858875,150,1,19.04229186360147,72.90890780553991,19.0047,72.8415,8.226507088616538
82,Cust082,2023-08-29,4.595192697502163,150,1,19.01998337767841,72.87001899855014,19.0047,72.8415,3.4463945231266218
91,Cust091,2023-08-29,6.728328773141936,150,1,19.04117490195341,72.88436817406837,19.0047,72.8415,6.055495895827741
28,Cust028,2023-08-31,8.861751621133326,300,2,19.072280368490585,72.85802281229522,19.0047,72.8415,7.680184738315549
18,Cust018,2023-09-01,10.327302867861087,150,1,19.06219157876616,72.88624697360514,19.0047,72.8415,7.917598865360167
158,Cust158,2023-09-02,9.305554355740163,150,1,19.08880855549365,72.88534181473761,19.0047,72.8415,10.39120236390985
99,Cust099,2023-09-02,5.470822756657328,150,1,19.033295062897785,72.90102601282209,19.0047,72.8415,7.020889204376904
124,Cust124,2023-09-05,4.2629446410410194,150,1,19.01730074848925,72.87031751763942,19.0047,72.8415,3.339306635482132
107,Cust107,2023-09-06,10.042683717029442,150,1,19.07265276709711,72.92475187939625,19.0047,72.8415,11.54908627458386
122,Cust122,2023-09-08,6.062512976155374,150,1,19.039896434102776,72.888098225088,19.0047,72.8415,6.26459674202722
90,Cust090,2023-09-11,4.158055447727543,450,3,19.023730902592263,72.88806742961383,19.0047,72.8415,5.336171157917013
68,Cust068,2023-09-11,4.850239934417779,300,2,19.03815666100681,72.84468212737814,19.0047,72.8415,3.718517283053631
76,Cust076,2023-09-11,9.78560106175058,300,2,19.11257129514396,72.8730977470632,19.0047,72.8415,12.395094678217404
98,Cust098,2023-09-12,7.503396461471476,150,1,19.04690171018235,72.88945410473862,19.0047,72.8415,6.878113423015519
1,Cust001,2023-09-16,10.071080237208854,150,1,19.101783449120116,72.91530345406923,19.0047,72.8415,13.260255645658324
41,Cust041,2023-09-17,8.279802851545385,450,3,19.0760579877397,72.90503183991393,19.0047,72.8415,10.349753564431731
96,Cust096,2023-09-18,8.307270126552224,150,1,19.086161370002845,72.89795798131433,19.0047,72.8415,10.799451164517892
16,Cust016,2023-09-19,5.681028885660171,300,2,19.05587691893105,72.86862315044937,19.0047,72.8415,6.343815588987192
193,Cust193,2023-09-20,5.884817741952078,150,1,19.049423586025984,72.86617255009915,19.0047,72.8415,5.590576854854475
11,Cust011,2023-09-22,10.682374581972216,300,2,19.073934366565336,72.8994041273927,19.0047,72.8415,9.7921767001412
87,Cust087,2023-09-22,3.4464989709288933,300,2,19.022110466426938,72.8780966586421,19.0047,72.8415,4.308123713661117
94,Cust094,2023-09-23,5.671824380943936,150,1,19.061243916370888,72.85541295907785,19.0047,72.8415,6.42806763173646
146,Cust146,2023-09-25,7.272756873803131,450,3,19.06299494478376,72.88834218925211,19.0047,72.8415,8.12124517574683
119,Cust119,2023-09-27,10.378636250980868,150,1,19.067480797479263,72.89830226196754,19.0047,72.8415,9.167795355033102
150,Cust150,2023-09-27,13.554004070442453,150,1,19.117144571355286,72.86297652160846,19.0047,72.8415,12.65040379907962
125,Cust125,2023-10-01,4.658145425912501,300,2,19.01165404435931,72.88064122606768,19.0047,72.8415,4.192330883321251
114,Cust114,2023-10-01,7.806685884423931,300,2,19.09038279360052,72.87580715130056,19.0047,72.8415,10.148691649751113
19,Cust019,2023-10-02,10.841725222062932,300,2,19.081088936443862,72.87173338694015,19.0047,72.8415,9.034771018385776
133,Cust133,2023-10-05,10.378144160841035,150,1,19.1057192264727,72.89721834686428,19.0047,72.8415,12.626742062356596
15,Cust015,2023-10-06,10.63549658416078,150,1,19.091464415786948,72.9019668711071,19.0047,72.8415,11.52178796617418
129,Cust129,2023-10-06,6.901536520614055,300,2,19.055079028659996,72.86987866776742,19.0047,72.8415,6.32640847722955
132,Cust132,2023-10-07,12.91087680132595,150,1,19.11168471429098,72.89986977860634,19.0047,72.8415,13.341239361370148
102,Cust102,2023-10-07,12.395297270790897,150,1,19.10478025388821,72.86549247907351,19.0047,72.8415,11.362355831558322
194,Cust194,2023-10-08,9.93030031010056,150,1,19.115927050000728,72.8659625596319,19.0047,72.8415,12.578380392794042
195,Cust195,2023-10-10,7.466758851071643,150,1,19.059924691295794,72.87074674104085,19.0047,72.8415,6.8445289468156725
147,Cust147,2023-10-12,3.092564980339025,150,1,19.02767268842634,72.85821709892284,19.0047,72.8415,3.092564980339025
77,Cust077,2023-10-12,2.095462938419024,450,3,19.01118628210719,72.85806329172499,19.0047,72.8415,1.8859166445771216
54,Cust054,2023-10-14,5.42390711295152,300,2,19.01705786087463,72.88957440670593,19.0047,72.8415,5.24311020918647
66,Cust066,2023-10-17,3.511984355513343,150,1,19.03925374514305,72.84972878228476,19.0047,72.8415,3.921715863656567
137,Cust137,2023-10-17,6.563403632112274,300,2,19.028827224574822,72.88683692172722,19.0047,72.8415,5.469503026760228
123,Cust123,2023-10-18,8.021335529036197,300,2,19.075223607014248,72.85222452335076,19.0047,72.8415,7.88764660355226
42,Cust042,2023-10-19,8.942604764566857,150,1,19.07113245356108,72.91378739584069,19.0047,72.8415,10.58208230473745
8,Cust008,2023-10-19,8.463610787179885,150,1,19.067805687532843,72.88447920114037,19.0047,72.8415,8.322550607393554
80,Cust080,2023-10-29,6.604449114130143,300,2,19.02447593060971,72.90619925820334,19.0047,72.8415,7.154819873640988
142,Cust142,2023-10-29,6.960619757987437,150,1,19.057595923569195,72.87925314810204,19.0047,72.8415,7.076630087287228
113,Cust113,2023-10-31,14.145813629058075,150,1,19.108097233365605,72.92048003131535,19.0047,72.8415,14.145813629058075
176,Cust176,2023-10-31,6.62184975878037,150,1,19.05900309341977,72.84952568458152,19.0047,72.8415,6.070028945548672
