OrderID,CustomerID,OrderDate,DeliveryTime(min),TotalOrderValue,ItemsOrdered,DeliveryLocation(Latitude),DeliveryLocation(Longitude),DispatchLocation(Latitude),DispatchLocation(Longitude),DistanceFromRestaurant(KM)
95,Cust095,2023-07-31,9.066368212456217,200,1,19.081974475344225,72.87780427868587,19.0047,72.8415,9.368580486204754
64,Cust064,2023-08-01,3.707289076104909,200,1,19.03933093839633,72.85783821688972,19.0047,72.8415,4.201594286252229
109,Cust109,2023-08-01,4.207961743954797,200,1,19.024665855130767,72.86289900097613,19.0047,72.8415,3.155971307966098
135,Cust135,2023-08-03,18.772945582007,200,1,19.100289301426205,72.92974614565506,19.0047,72.8415,14.079709186505248
160,Cust160,2023-08-03,11.058804228725757,200,1,19.08173878225726,72.91110699746875,19.0047,72.8415,11.243117632537851
175,Cust175,2023-08-05,4.708464066385058,200,1,19.02710505330374,72.87863589442455,19.0047,72.8415,4.629989665278639
46,Cust046,2023-08-07,8.903734808450505,200,1,19.025448205673097,72.92612245157565,19.0047,72.8415,9.200525968732189
40,Cust040,2023-08-07,5.746275046401335,200,1,19.05738003904129,72.8828779595792,19.0047,72.8415,7.278615058775025
127,Cust127,2023-08-09,15.367490577269534,400,2,19.099109361604054,72.92380767681172,19.0047,72.8415,13.57461667658809
182,Cust182,2023-08-09,13.228085979841484,200,1,19.11015538443913,72.87268090136783,19.0047,72.8415,12.12574548152136
52,Cust052,2023-08-09,9.57676576474161,200,1,19.1105588867537,72.85559411756275,19.0047,72.8415,11.81134444318132
138,Cust138,2023-08-10,3.776158801892018,600,3,19.03763411606937,72.86902960632025,19.0047,72.8415,4.65726252233349
70,Cust070,2023-08-10,4.674208316670217,200,1,19.04204138582069,72.84893100134325,19.0047,72.8415,4.206787485003195
27,Cust027,2023-08-11,10.857047886750916,200,1,19.103482667104192,72.8558253955935,19.0047,72.8415,11.037998684863432
44,Cust044,2023-08-13,13.086207778487436,200,1,19.086270902464307,72.92566701650239,19.0047,72.8415,12.650000852537856
6,Cust006,2023-08-15,5.954117991748109,200,1,19.04530706746735,72.87090810788654,19.0047,72.8415,5.457941492435766
115,Cust115,2023-08-18,7.1043423829229,200,1,19.032193833718715,72.89871870975085,19.0047,72.8415,6.749125263776755
116,Cust116,2023-08-18,6.480398342867566,200,1,19.03244794667162,72.9071195308614,19.0047,72.8415,7.560464733345494
162,Cust162,2023-08-20,5.500987145151797,200,1,19.036981989783804,72.88570787872985,19.0047,72.8415,5.86771962149525
47,Cust047,2023-08-21,6.769188229128155,200,1,19.04029311111921,72.871913758891,19.0047,72.8415,5.076891171846117
170,Cust170,2023-08-23,13.406032829608828,400,2,19.109357812151803,72.90971522414202,19.0047,72.8415,13.629466710102308
112,Cust112,2023-08-24,11.558459987295183,200,1,19.092293375870906,72.91384697587647,19.0047,72.8415,12.329023986448195
101,Cust101,2023-08-25,11.152831062438612,200,1,19.046605049734413,72.9220506776061,19.0047,72.8415,9.66578692078013
187,Cust187,2023-08-26,17.869176916576276,200,1,19.11098666862648,72.91354973381556,19.0047,72.8415,13.997521917984749
86,Cust086,2023-08-28,6.328082375858875,400,2,19.04229186360147,72.90890780553991,19.0047,72.8415,8.226507088616538
82,Cust082,2023-08-29,4.595192697502163,200,1,19.01998337767841,72.87001899855014,19.0047,72.8415,3.4463945231266218
91,Cust091,2023-08-29,6.728328773141936,200,1,19.04117490195341,72.88436817406837,19.0047,72.8415,6.055495895827741
99,Cust099,2023-09-02,5.470822756657328,400,2,19.033295062897785,72.90102601282209,19.0047,72.8415,7.020889204376904
29,Cust029,2023-09-03,6.507906192357648,400,2,19.07955517496171,72.86597483414361,19.0047,72.8415,8.677208256476865
190,Cust190,2023-09-05,2.410018672390107,200,1,19.03227393238329,72.84099198636414,19.0047,72.8415,3.0526903183608027
2,Cust002,2023-09-06,7.4595825807018095,200,1,19.01149459969736,72.91792107742734,19.0047,72.8415,8.08121446242696
122,Cust122,2023-09-08,6.062512976155374,200,1,19.039896434102776,72.888098225088,19.0047,72.8415,6.26459674202722
151,Cust151,2023-09-08,13.808351776610492,400,2,19.10835276679853,72.88686425433382,19.0047,72.8415,12.427516598949444
9,Cust009,2023-09-09,5.238141888720358,200,1,19.050500370497,72.88713113474375,19.0047,72.8415,6.984189184960478
90,Cust090,2023-09-11,4.158055447727543,200,1,19.023730902592263,72.88806742961383,19.0047,72.8415,5.336171157917013
68,Cust068,2023-09-11,4.850239934417779,200,1,19.03815666100681,72.84468212737814,19.0047,72.8415,3.718517283053631
179,Cust179,2023-09-11,11.087005144977406,200,1,19.104168194139568,72.86442788969595,19.0047,72.8415,11.271788564060362
110,Cust110,2023-09-12,10.675432103828584,200,1,19.077016982427622,72.84303102351741,19.0047,72.8415,8.006574077871438
26,Cust026,2023-09-14,8.624126809610646,200,1,19.09092816646265,72.87173626716746,19.0047,72.8415,10.061481277879086
100,Cust100,2023-09-16,8.641295897855342,200,1,19.082093042355893,72.89453855560639,19.0047,72.8415,10.225533479128822
38,Cust038,2023-09-17,8.44995540056475,200,1,19.05535104944061,72.92653170899479,19.0047,72.8415,10.56244425070594
145,Cust145,2023-09-18,2.917241219572314,400,2,19.032522633538463,72.86330237018024,19.0047,72.8415,3.84103427243688
96,Cust096,2023-09-18,8.307270126552224,200,1,19.086161370002845,72.89795798131433,19.0047,72.8415,10.799451164517892
193,Cust193,2023-09-20,5.884817741952078,200,1,19.049423586025984,72.86617255009915,19.0047,72.8415,5.590576854854475
87,Cust087,2023-09-22,3.4464989709288933,200,1,19.022110466426938,72.8780966586421,19.0047,72.8415,4.308123713661117
94,Cust094,2023-09-23,5.671824380943936,200,1,19.061243916370888,72.85541295907785,19.0047,72.8415,6.42806763173646
153,Cust153,2023-09-27,9.297592553303607,200,1,19.08872541461208,72.89160349704537,19.0047,72.8415,10.69223143629915
119,Cust119,2023-09-27,10.378636250980868,200,1,19.067480797479263,72.89830226196754,19.0047,72.8415,9.167795355033102
150,Cust150,2023-09-27,13.554004070442453,200,1,19.117144571355286,72.86297652160846,19.0047,72.8415,12.65040379907962
161,Cust161,2023-09-29,11.21539054889307,400,2,19.112203256226444,72.91522032518819,19.0047,72.8415,14.206161361931224
125,Cust125,2023-10-01,4.658145425912501,200,1,19.01165404435931,72.88064122606768,19.0047,72.8415,4.192330883321251
114,Cust114,2023-10-01,7.806685884423931,200,1,19.09038279360052,72.87580715130056,19.0047,72.8415,10.148691649751113
19,Cust019,2023-10-02,10.841725222062932,200,1,19.081088936443862,72.87173338694015,19.0047,72.8415,9.034771018385776
126,Cust126,2023-10-02,5.653759166757155,200,1,19.042913356247624,72.86120992505026,19.0047,72.8415,4.7114659722976295
15,Cust015,2023-10-06,10.63549658416078,200,1,19.091464415786948,72.9019668711071,19.0047,72.8415,11.52178796617418
194,Cust194,2023-10-08,9.93030031010056,200,1,19.115927050000728,72.8659625596319,19.0047,72.8415,12.578380392794042
155,Cust155,2023-10-08,9.023619617321533,200,1,19.060284100790817,72.88735639461449,19.0047,72.8415,7.820470335011995
188,Cust188,2023-10-10,8.07516200573892,200,1,19.094216049333408,72.8703322043062,19.0047,72.8415,10.363124574031612
147,Cust147,2023-10-12,3.092564980339025,200,1,19.02767268842634,72.85821709892284,19.0047,72.8415,3.092564980339025
77,Cust077,2023-10-12,2.095462938419024,200,1,19.01118628210719,72.85806329172499,19.0047,72.8415,1.8859166445771216
67,Cust067,2023-10-14,5.636877539310615,200,1,19.05023796626165,72.88567392594004,19.0047,72.8415,6.858201006161248
137,Cust137,2023-10-17,6.563403632112274,400,2,19.028827224574822,72.88683692172722,19.0047,72.8415,5.469503026760228
123,Cust123,2023-10-18,8.021335529036197,200,1,19.075223607014248,72.85222452335076,19.0047,72.8415,7.88764660355226
186,Cust186,2023-10-19,9.30913025800917,400,2,19.11675922353465,72.8457398153056,19.0047,72.8415,12.412173677345558
88,Cust088,2023-10-21,10.56221787536277,200,1,19.10904165088324,72.85347521533309,19.0047,72.8415,11.618439662899046
74,Cust074,2023-10-22,12.23161432826942,600,3,19.058260140798005,72.92730330802003,19.0047,72.8415,10.80459265663799
53,Cust053,2023-10-23,8.872801658596249,200,1,19.10278289868238,72.8690949652705,19.0047,72.8415,11.238882100888585
198,Cust198,2023-10-27,7.584089295207366,200,1,19.03899229245843,72.9079940155616,19.0047,72.8415,7.963293759967734
65,Cust065,2023-10-27,2.243304235522729,200,1,19.021291278482757,72.86347216951431,19.0047,72.8415,2.953683910104927
142,Cust142,2023-10-29,6.960619757987437,400,2,19.057595923569195,72.87925314810204,19.0047,72.8415,7.076630087287228
24,Cust024,2023-10-29,5.938408922554006,200,1,19.07141266912811,72.85509475127424,19.0047,72.8415,7.521984635235074
113,Cust113,2023-10-31,14.145813629058075,200,1,19.108097233365605,72.92048003131535,19.0047,72.8415,14.145813629058075
