OrderID,CustomerID,OrderDate,DeliveryTime(min),TotalOrderValue,ItemsOrdered,DeliveryLocation(Latitude),DeliveryLocation(Longitude),DispatchLocation(Latitude),DispatchLocation(Longitude),DistanceFromRestaurant(KM)
182,Cust182,2023-08-09,13.228085979841483,530,"Pasta, Pizza, Sushi",19.11015538443913,72.87268090136783,19.0047,72.8415,12.12574548152136
52,Cust052,2023-08-09,9.57676576474161,200,Sushi,19.1105588867537,72.85559411756275,19.0047,72.8415,11.81134444318132
138,Cust138,2023-08-10,3.7761588018920182,855,"Sushi, Sandwiches, Sushi, Sushi, Pasta",19.03763411606937,72.86902960632025,19.0047,72.8415,4.65726252233349
70,Cust070,2023-08-10,4.674208316670217,275,"Sushi, Burgers",19.042041385820692,72.84893100134325,19.0047,72.8415,4.206787485003195
104,Cust104,2023-08-11,7.399054289525207,375,"Pizza, Burgers, Pizza",19.0849064565551,72.8405166329239,19.0047,72.8415,8.878865147430249
200,Cust200,2023-08-11,12.815607083532056,150,"Burgers, Burgers",19.11834241394499,72.89731514734868,19.0047,72.8415,13.88357434049306
180,Cust180,2023-08-11,7.910331272145127,375,"Burgers, Pizza, Burgers, Sandwiches",19.01514249578497,72.91455952440582,19.0047,72.8415,7.778492417609375
172,Cust172,2023-08-11,7.995330926096533,75,Burgers,19.06280687639455,72.87487556438835,19.0047,72.8415,7.329053348921821
27,Cust027,2023-08-11,10.857047886750916,425,"Burgers, Sushi, Pizza",19.103482667104192,72.8558253955935,19.0047,72.8415,11.037998684863432
44,Cust044,2023-08-13,13.086207778487436,200,Sushi,19.086270902464307,72.92566701650239,19.0047,72.8415,12.650000852537856
183,Cust183,2023-08-14,6.137038914697214,255,"Pasta, Burgers",19.055283192108497,72.87732275915421,19.0047,72.8415,6.750742806166937
6,Cust006,2023-08-15,5.954117991748109,275,"Burgers, Sushi",19.04530706746735,72.87090810788654,19.0047,72.8415,5.457941492435766
136,Cust136,2023-08-15,5.326441862657538,225,"Pizza, Burgers",19.02685153470987,72.87562723225761,19.0047,72.8415,4.349927521170323
115,Cust115,2023-08-18,7.1043423829229,530,"Sushi, Pasta, Burgers, Burgers",19.032193833718715,72.89871870975085,19.0047,72.8415,6.749125263776755
116,Cust116,2023-08-18,6.480398342867566,425,"Burgers, Pizza, Sushi",19.03244794667162,72.9071195308614,19.0047,72.8415,7.560464733345494
162,Cust162,2023-08-20,5.500987145151797,275,"Sushi, Sandwiches",19.036981989783804,72.88570787872985,19.0047,72.8415,5.86771962149525
154,Cust154,2023-08-20,9.217643302387334,630,"Burgers, Pizza, Pizza, Pasta, Sandwiches",19.081199099021962,72.89961829211967,19.0047,72.8415,10.446662409372312
47,Cust047,2023-08-21,6.769188229128155,530,"Sandwiches, Pasta, Sushi, Sandwiches",19.04029311111921,72.871913758891,19.0047,72.8415,5.076891171846117
71,Cust071,2023-08-22,9.038525384519447,300,"Pizza, Pizza",19.03236219348223,72.9176973918659,19.0047,72.8415,8.586599115293474
118,Cust118,2023-08-22,9.075383659631827,75,Burgers,19.06084463146,72.8849100391199,19.0047,72.8415,7.714076110687054
170,Cust170,2023-08-23,13.406032829608828,625,"Sushi, Sandwiches, Sandwiches, Sushi, Sandwiches",19.109357812151803,72.90971522414202,19.0047,72.8415,13.629466710102308
5,Cust005,2023-08-23,12.327924074759279,690,"Pasta, Pasta, Sandwiches, Burgers, Pasta",19.08856120155218,72.92998118862924,19.0047,72.8415,13.14978567974323
112,Cust112,2023-08-24,11.558459987295183,350,"Pizza, Sushi",19.092293375870902,72.91384697587647,19.0047,72.8415,12.329023986448195
169,Cust169,2023-08-24,10.465854038061032,450,"Pizza, Pizza, Pizza",19.100956280759906,72.91361600306566,19.0047,72.8415,13.082317547576292
120,Cust120,2023-08-25,1.6977639341418296,255,"Pasta, Burgers",19.024010030984652,72.8437451534827,19.0047,72.8415,2.1505009832463173
101,Cust101,2023-08-25,11.152831062438612,710,"Burgers, Burgers, Sushi, Pasta, Pasta",19.046605049734413,72.9220506776061,19.0047,72.8415,9.66578692078013
187,Cust187,2023-08-26,17.869176916576276,200,Sushi,19.110986668626477,72.91354973381556,19.0047,72.8415,13.997521917984749
81,Cust081,2023-08-26,7.245668225490435,690,"Pasta, Sandwiches, Pasta, Pasta, Burgers",19.066445823983923,72.86061678184996,19.0047,72.8415,7.124907088398928
56,Cust056,2023-08-26,10.047734931188527,480,"Pizza, Pizza, Pasta",19.024822986924352,72.91651268119607,19.0047,72.8415,8.205650193803963
3,Cust003,2023-08-27,1.7420730918454563,555,"Pizza, Burgers, Pizza, Pasta",19.022944750217228,72.84760980132145,19.0047,72.8415,2.1195222617453053
156,Cust156,2023-08-28,6.686067921838104,480,"Pizza, Sandwiches, Pasta, Sandwiches",19.027336122516985,72.92165818824601,19.0047,72.8415,8.803322763753503
86,Cust086,2023-08-28,6.328082375858875,625,"Pizza, Burgers, Sushi, Sushi",19.04229186360147,72.90890780553991,19.0047,72.8415,8.226507088616538
82,Cust082,2023-08-29,4.595192697502163,350,"Sushi, Pizza",19.01998337767841,72.87001899855014,19.0047,72.8415,3.4463945231266218
85,Cust085,2023-08-29,8.47193673796065,255,"Pasta, Burgers",19.089497232237573,72.85271162654206,19.0047,72.8415,9.460329357389394
49,Cust049,2023-08-29,13.56339576610877,150,"Burgers, Sandwiches",19.113528739393963,72.91762034595276,19.0047,72.8415,14.467622150516021
91,Cust091,2023-08-29,6.728328773141936,605,"Pasta, Burgers, Sushi, Pizza",19.04117490195341,72.88436817406837,19.0047,72.8415,6.055495895827741
28,Cust028,2023-08-31,8.861751621133326,735,"Pizza, Pasta, Pizza, Pasta, Burgers",19.072280368490585,72.85802281229522,19.0047,72.8415,7.680184738315549
103,Cust103,2023-08-31,11.97121589520011,405,"Pasta, Burgers, Sandwiches, Sandwiches",19.057313957746523,72.92076128979605,19.0047,72.8415,10.175533510920094
130,Cust130,2023-08-31,6.1467355745807915,255,"Burgers, Pasta",19.054211344616494,72.84865585557404,19.0047,72.8415,5.532062017122713
73,Cust073,2023-09-01,6.3966083071843425,480,"Burgers, Sandwiches, Sandwiches, Pasta, Sandwiches",19.05076268295971,72.84562930211823,19.0047,72.8415,5.117286645747474
18,Cust018,2023-09-01,10.327302867861087,225,"Pizza, Burgers",19.062191578766157,72.88624697360514,19.0047,72.8415,7.917598865360167
158,Cust158,2023-09-02,9.305554355740163,150,Pizza,19.088808555493646,72.88534181473761,19.0047,72.8415,10.39120236390985
99,Cust099,2023-09-02,5.470822756657328,805,"Burgers, Pasta, Pizza, Sushi, Sushi",19.033295062897782,72.90102601282209,19.0047,72.8415,7.020889204376904
50,Cust050,2023-09-02,2.5222462484751844,405,"Pasta, Burgers, Sandwiches, Sandwiches",19.019204709161542,72.86911138273358,19.0047,72.8415,3.3209575604923263
29,Cust029,2023-09-03,6.507906192357648,625,"Sushi, Sandwiches, Sushi, Burgers, Burgers",19.07955517496171,72.86597483414361,19.0047,72.8415,8.677208256476865
36,Cust036,2023-09-04,4.186626734568635,180,Pasta,19.031146546413893,72.85400273662283,19.0047,72.8415,3.2097471631692867
124,Cust124,2023-09-05,4.2629446410410194,510,"Pasta, Pasta, Pizza",19.017300748489255,72.87031751763942,19.0047,72.8415,3.339306635482132
190,Cust190,2023-09-05,2.410018672390107,275,"Sushi, Sandwiches",19.03227393238329,72.84099198636414,19.0047,72.8415,3.0526903183608027
107,Cust107,2023-09-06,10.042683717029442,225,"Pizza, Burgers",19.07265276709711,72.92475187939625,19.0047,72.8415,11.549086274583859
37,Cust037,2023-09-06,9.162694112530092,255,"Burgers, Pasta",19.076769235610374,72.86646190352373,19.0047,72.8415,8.39913626981925
2,Cust002,2023-09-06,7.4595825807018095,560,"Pasta, Sushi, Pasta",19.011494599697357,72.91792107742734,19.0047,72.8415,8.08121446242696
117,Cust117,2023-09-07,9.482876325537607,330,"Burgers, Burgers, Pasta",19.086312348711544,72.87348597360726,19.0047,72.8415,9.640924264296567
122,Cust122,2023-09-08,6.062512976155374,350,"Sushi, Pizza",19.039896434102776,72.888098225088,19.0047,72.8415,6.26459674202722
181,Cust181,2023-09-08,10.470058763753997,150,"Sandwiches, Burgers",19.076598669931773,72.87546913473875,19.0047,72.8415,8.725048969794997
151,Cust151,2023-09-08,13.808351776610493,475,"Sushi, Sushi, Sandwiches",19.10835276679853,72.88686425433382,19.0047,72.8415,12.427516598949445
9,Cust009,2023-09-09,5.238141888720358,605,"Burgers, Pasta, Sandwiches, Burgers, Sushi",19.050500370497,72.88713113474375,19.0047,72.8415,6.984189184960478
90,Cust090,2023-09-11,4.158055447727543,725,"Pizza, Pizza, Pizza, Sushi, Burgers",19.023730902592263,72.88806742961383,19.0047,72.8415,5.336171157917013
68,Cust068,2023-09-11,4.850239934417779,650,"Sandwiches, Pizza, Pizza, Sandwiches, Sushi",19.038156661006806,72.84468212737814,19.0047,72.8415,3.7185172830536306
179,Cust179,2023-09-11,11.087005144977406,275,"Sushi, Sandwiches",19.104168194139568,72.86442788969595,19.0047,72.8415,11.271788564060362
76,Cust076,2023-09-11,9.785601061750581,300,"Pizza, Pizza",19.112571295143958,72.8730977470632,19.0047,72.8415,12.395094678217403
110,Cust110,2023-09-12,10.675432103828584,500,"Sandwiches, Sandwiches, Sandwiches, Burgers, Sushi",19.077016982427622,72.84303102351741,19.0047,72.8415,8.006574077871438
98,Cust098,2023-09-12,7.503396461471476,555,"Sandwiches, Sandwiches, Pasta, Pizza, Sandwiches",19.04690171018235,72.88945410473862,19.0047,72.8415,6.878113423015519
167,Cust167,2023-09-13,6.739474286122253,75,Burgers,19.013334793516734,72.9252906918339,19.0047,72.8415,8.8736411433943
26,Cust026,2023-09-14,8.624126809610646,200,Sushi,19.09092816646265,72.87173626716746,19.0047,72.8415,10.061481277879086
199,Cust199,2023-09-15,8.650676708507266,75,Burgers,19.050940144342853,72.92253127772288,19.0047,72.8415,9.948278214783356
1,Cust001,2023-09-16,10.071080237208854,225,"Pizza, Burgers",19.101783449120113,72.91530345406923,19.0047,72.8415,13.260255645658324
100,Cust100,2023-09-16,8.641295897855342,425,"Sandwiches, Sandwiches, Sushi, Sandwiches",19.082093042355893,72.89453855560639,19.0047,72.8415,10.225533479128822
41,Cust041,2023-09-17,8.279802851545385,450,"Pizza, Pizza, Pizza",19.0760579877397,72.90503183991393,19.0047,72.8415,10.349753564431731
38,Cust038,2023-09-17,8.44995540056475,200,Sushi,19.05535104944061,72.92653170899479,19.0047,72.8415,10.562444250705939
145,Cust145,2023-09-18,2.917241219572314,835,"Burgers, Sushi, Sushi, Pasta, Pasta",19.032522633538463,72.86330237018024,19.0047,72.8415,3.84103427243688
96,Cust096,2023-09-18,8.307270126552224,680,"Sandwiches, Pasta, Sushi, Pizza, Sandwiches",19.086161370002845,72.89795798131433,19.0047,72.8415,10.799451164517892
16,Cust016,2023-09-19,5.681028885660171,480,"Pizza, Pizza, Pasta",19.055876918931055,72.86862315044937,19.0047,72.8415,6.343815588987192
193,Cust193,2023-09-20,5.884817741952078,500,"Sushi, Sandwiches, Sandwiches, Pizza",19.049423586025984,72.86617255009915,19.0047,72.8415,5.590576854854475
60,Cust060,2023-09-21,8.403975963778427,150,"Burgers, Sandwiches",19.055697779290682,72.87367185633104,19.0047,72.8415,6.5831145049597675
48,Cust048,2023-09-22,5.7536025792544265,75,Sandwiches,19.025191147611384,72.88162271419736,19.0047,72.8415,4.794668816045355
11,Cust011,2023-09-22,10.682374581972217,660,"Pasta, Pizza, Pasta, Pizza",19.073934366565336,72.8994041273927,19.0047,72.8415,9.7921767001412
75,Cust075,2023-09-22,8.368113447144019,405,"Burgers, Sandwiches, Pasta, Sandwiches",19.066294756614713,72.89622443815489,19.0047,72.8415,8.92598767695362
87,Cust087,2023-09-22,3.4464989709288933,650,"Sandwiches, Sushi, Sandwiches, Pizza, Pizza",19.022110466426938,72.8780966586421,19.0047,72.8415,4.308123713661117
7,Cust007,2023-09-22,10.854980092267967,150,"Burgers, Burgers",19.11479640968223,72.89415311283658,19.0047,72.8415,13.387808780463827
94,Cust094,2023-09-23,5.671824380943936,350,"Sushi, Pizza",19.061243916370888,72.85541295907785,19.0047,72.8415,6.42806763173646
168,Cust168,2023-09-24,3.5212800000121534,180,Pasta,19.04071089652031,72.8592319037405,19.0047,72.8415,4.401600000015192
146,Cust146,2023-09-25,7.272756873803131,705,"Pizza, Pizza, Pasta, Sandwiches, Pizza",19.062994944783757,72.88834218925211,19.0047,72.8415,8.12124517574683
153,Cust153,2023-09-27,9.297592553303607,635,"Pasta, Burgers, Sushi, Pasta",19.088725414612078,72.89160349704537,19.0047,72.8415,10.69223143629915
185,Cust185,2023-09-27,3.311886243319391,255,"Burgers, Pasta",19.028315020713173,72.84809736719869,19.0047,72.8415,2.7047070987108364
119,Cust119,2023-09-27,10.378636250980868,575,"Pizza, Sandwiches, Burgers, Sandwiches, Sushi",19.067480797479266,72.89830226196754,19.0047,72.8415,9.167795355033102
150,Cust150,2023-09-27,13.554004070442451,350,"Sushi, Pizza",19.117144571355286,72.86297652160846,19.0047,72.8415,12.650403799079621
161,Cust161,2023-09-29,11.21539054889307,730,"Sushi, Pasta, Sandwiches, Sushi, Burgers",19.112203256226444,72.91522032518819,19.0047,72.8415,14.206161361931223
125,Cust125,2023-10-01,4.658145425912501,575,"Sushi, Pizza, Pizza, Burgers",19.01165404435931,72.88064122606768,19.0047,72.8415,4.192330883321251
30,Cust030,2023-10-01,7.140975276810228,75,Sandwiches,19.075994142577272,72.88348913331501,19.0047,72.8415,9.045235350626289
114,Cust114,2023-10-01,7.806685884423931,575,"Sushi, Pizza, Pizza, Sandwiches",19.09038279360052,72.87580715130056,19.0047,72.8415,10.148691649751111
19,Cust019,2023-10-02,10.841725222062932,860,"Pasta, Pizza, Sushi, Pasta, Pizza",19.081088936443866,72.87173338694015,19.0047,72.8415,9.034771018385776
34,Cust034,2023-10-02,7.367536366579771,75,Sandwiches,19.069612718194897,72.86159710559849,19.0047,72.8415,7.490328639356101
157,Cust157,2023-10-02,4.473669463877686,330,"Burgers, Sandwiches, Pasta",19.058421315654574,72.84594090142636,19.0047,72.8415,5.964892618503581
126,Cust126,2023-10-02,5.653759166757155,350,"Sandwiches, Burgers, Sushi",19.042913356247624,72.86120992505026,19.0047,72.8415,4.7114659722976295
140,Cust140,2023-10-05,5.562059999189046,480,"Sandwiches, Pasta, Sandwiches, Sandwiches, Burgers",19.052861234742373,72.86817686592596,19.0047,72.8415,6.025564999121467
133,Cust133,2023-10-05,10.378144160841037,150,Pizza,19.1057192264727,72.89721834686428,19.0047,72.8415,12.626742062356596
15,Cust015,2023-10-06,10.63549658416078,425,"Sandwiches, Pizza, Sushi",19.091464415786948,72.9019668711071,19.0047,72.8415,11.521787966174179
129,Cust129,2023-10-06,6.901536520614055,525,"Sandwiches, Sandwiches, Pizza, Pizza, Sandwiches",19.055079028659993,72.86987866776742,19.0047,72.8415,6.32640847722955
132,Cust132,2023-10-07,12.91087680132595,225,"Burgers, Pizza",19.11168471429098,72.89986977860634,19.0047,72.8415,13.341239361370148
102,Cust102,2023-10-07,12.395297270790897,300,"Pizza, Sandwiches, Sandwiches",19.10478025388821,72.86549247907351,19.0047,72.8415,11.362355831558322
194,Cust194,2023-10-08,9.93030031010056,680,"Burgers, Pizza, Sandwiches, Sushi, Pasta",19.115927050000728,72.8659625596319,19.0047,72.8415,12.578380392794042
166,Cust166,2023-10-08,10.812279875012807,180,Pasta,19.09690882756391,72.86287452782932,19.0047,72.8415,10.451870545845713
155,Cust155,2023-10-08,9.023619617321533,275,"Sandwiches, Sushi",19.060284100790817,72.88735639461449,19.0047,72.8415,7.820470335011995
195,Cust195,2023-10-10,7.466758851071643,555,"Pasta, Pizza, Burgers, Sandwiches, Sandwiches",19.059924691295794,72.87074674104085,19.0047,72.8415,6.8445289468156725
188,Cust188,2023-10-10,8.07516200573892,200,Sushi,19.094216049333408,72.8703322043062,19.0047,72.8415,10.363124574031612
147,Cust147,2023-10-12,3.092564980339025,575,"Sandwiches, Sushi, Burgers, Pizza, Sandwiches",19.02767268842634,72.85821709892284,19.0047,72.8415,3.092564980339025
77,Cust077,2023-10-12,2.095462938419024,725,"Burgers, Pizza, Pizza, Sushi, Pizza",19.01118628210719,72.85806329172499,19.0047,72.8415,1.8859166445771216
67,Cust067,2023-10-14,5.636877539310615,710,"Pasta, Sushi, Burgers, Pasta, Burgers",19.05023796626165,72.88567392594004,19.0047,72.8415,6.858201006161248
54,Cust054,2023-10-14,5.42390711295152,375,"Burgers, Pizza, Pizza",19.01705786087463,72.88957440670593,19.0047,72.8415,5.24311020918647
191,Cust191,2023-10-15,7.960207148807826,75,Burgers,19.072794985962716,72.89724082533112,19.0047,72.8415,9.552248578569392
20,Cust020,2023-10-16,8.249311715554112,180,Pasta,19.061641830161015,72.86756601860415,19.0047,72.8415,6.874426429628428
66,Cust066,2023-10-17,3.511984355513343,330,"Pizza, Pasta",19.03925374514305,72.84972878228476,19.0047,72.8415,3.921715863656567
59,Cust059,2023-10-17,4.10001028973406,540,"Pasta, Pasta, Pasta",19.035331201713824,72.85359005502899,19.0047,72.8415,3.6216757559317534
137,Cust137,2023-10-17,6.563403632112274,775,"Burgers, Pizza, Sushi, Pizza, Sushi",19.028827224574826,72.88683692172722,19.0047,72.8415,5.469503026760228
35,Cust035,2023-10-18,12.778388516926489,75,Burgers,19.116909550208494,72.9040193283341,19.0047,72.8415,14.056227368619137
123,Cust123,2023-10-18,8.021335529036197,860,"Pasta, Pasta, Pizza, Sushi, Pizza",19.075223607014248,72.85222452335076,19.0047,72.8415,7.88764660355226
