OrderID,CustomerID,OrderDate,DeliveryTime(min),TotalOrderValue,ItemsOrdered,DeliveryLocation(Latitude),DeliveryLocation(Longitude),DispatchLocation(Latitude),DispatchLocation(Longitude),DistanceFromRestaurant(KM)
39,Cust039,2023-07-21,4.0964275527808685,180,1,19.04312279870626,72.8697334969357,19.0047,72.8415,5.188808233522432
83,Cust083,2023-07-21,5.706445352225043,360,2,19.06940280101859,72.85986243028414,19.0047,72.8415,7.418378957892556
131,Cust131,2023-07-21,12.342341993778202,180,1,19.08460459320707,72.89864823629254,19.0047,72.8415,10.696696394607777
111,Cust111,2023-07-22,10.063723658669998,180,1,19.072801510915703,72.90721650359289,19.0047,72.8415,10.231452386314498
165,Cust165,2023-07-23,6.222716968724612,180,1,19.064607064114245,72.84424715877587,19.0047,72.8415,6.637564766639586
57,Cust057,2023-07-26,8.355449506595635,180,1,19.048876978777383,72.91227787359419,19.0047,72.8415,8.91247947370201
174,Cust174,2023-07-27,6.082193671926324,180,1,19.02095266300275,72.8865065638146,19.0047,72.8415,5.06849472660527
51,Cust051,2023-07-28,6.787893516508388,180,1,19.011141026042026,72.91209336288723,19.0047,72.8415,7.466682868159226
106,Cust106,2023-07-30,5.704221571275137,180,1,19.04028177746551,72.87943500898041,19.0047,72.8415,5.609151211753884
149,Cust149,2023-07-31,7.903283215009332,360,2,19.07491266227721,72.89091623646601,19.0047,72.8415,9.352218471094377
4,Cust004,2023-07-31,13.690644544089617,360,2,19.11174621332222,72.84734926246033,19.0047,72.8415,11.865225271544332
33,Cust033,2023-07-31,3.75993537869268,180,1,19.039885115933853,72.8505911147241,19.0047,72.8415,4.010597737272192
173,Cust173,2023-08-01,7.663514328992821,180,1,19.02882591853157,72.92508469018411,19.0047,72.8415,9.196217194791386
184,Cust184,2023-08-02,2.5836951173344387,180,1,19.028879770021103,72.84927875253211,19.0047,72.8415,2.7990030437789755
175,Cust175,2023-08-05,4.708464066385058,360,2,19.02710505330374,72.87863589442455,19.0047,72.8415,4.629989665278639
84,Cust084,2023-08-05,13.720783547575314,180,1,19.115338708197456,72.89528678130569,19.0047,72.8415,13.492103821782392
196,Cust196,2023-08-05,1.6012186086681743,180,1,19.022779412829877,72.8418137816165,19.0047,72.8415,2.001523260835218
10,Cust010,2023-08-05,7.215758569566144,180,1,19.058797458930584,72.88559282237699,19.0047,72.8415,7.5765464980444515
40,Cust040,2023-08-07,5.746275046401335,360,2,19.05738003904129,72.8828779595792,19.0047,72.8415,7.278615058775025
152,Cust152,2023-08-08,3.442025894095972,360,2,19.033713751257476,72.86786931494949,19.0047,72.8415,4.245165269385032
127,Cust127,2023-08-09,15.367490577269534,360,2,19.099109361604054,72.92380767681172,19.0047,72.8415,13.57461667658809
182,Cust182,2023-08-09,13.228085979841484,180,1,19.11015538443913,72.87268090136783,19.0047,72.8415,12.12574548152136
138,Cust138,2023-08-10,3.776158801892018,180,1,19.03763411606937,72.86902960632025,19.0047,72.8415,4.65726252233349
183,Cust183,2023-08-14,6.137038914697214,180,1,19.055283192108497,72.87732275915421,19.0047,72.8415,6.750742806166937
115,Cust115,2023-08-18,7.1043423829229,180,1,19.032193833718715,72.89871870975085,19.0047,72.8415,6.749125263776755
154,Cust154,2023-08-20,9.217643302387334,180,1,19.08119909902196,72.89961829211967,19.0047,72.8415,10.446662409372312
47,Cust047,2023-08-21,6.769188229128155,180,1,19.04029311111921,72.871913758891,19.0047,72.8415,5.076891171846117
5,Cust005,2023-08-23,12.32792407475928,540,3,19.08856120155218,72.92998118862924,19.0047,72.8415,13.14978567974323
120,Cust120,2023-08-25,1.6977639341418296,180,1,19.02401003098465,72.8437451534827,19.0047,72.8415,2.1505009832463173
101,Cust101,2023-08-25,11.152831062438612,360,2,19.046605049734413,72.9220506776061,19.0047,72.8415,9.66578692078013
81,Cust081,2023-08-26,7.245668225490435,540,3,19.066445823983923,72.86061678184996,19.0047,72.8415,7.124907088398928
56,Cust056,2023-08-26,10.047734931188527,180,1,19.024822986924352,72.91651268119607,19.0047,72.8415,8.205650193803963
3,Cust003,2023-08-27,1.7420730918454563,180,1,19.022944750217228,72.84760980132145,19.0047,72.8415,2.1195222617453053
156,Cust156,2023-08-28,6.686067921838104,180,1,19.027336122516985,72.92165818824601,19.0047,72.8415,8.803322763753503
85,Cust085,2023-08-29,8.47193673796065,180,1,19.089497232237573,72.85271162654206,19.0047,72.8415,9.460329357389394
91,Cust091,2023-08-29,6.728328773141936,180,1,19.04117490195341,72.88436817406837,19.0047,72.8415,6.055495895827741
28,Cust028,2023-08-31,8.861751621133326,360,2,19.072280368490585,72.85802281229522,19.0047,72.8415,7.680184738315549
103,Cust103,2023-08-31,11.97121589520011,180,1,19.057313957746523,72.92076128979605,19.0047,72.8415,10.175533510920094
130,Cust130,2023-08-31,6.146735574580792,180,1,19.05421134461649,72.84865585557404,19.0047,72.8415,5.532062017122713
73,Cust073,2023-09-01,6.396608307184343,180,1,19.05076268295971,72.84562930211823,19.0047,72.8415,5.117286645747474
99,Cust099,2023-09-02,5.470822756657328,180,1,19.033295062897785,72.90102601282209,19.0047,72.8415,7.020889204376904
50,Cust050,2023-09-02,2.5222462484751844,180,1,19.019204709161546,72.86911138273358,19.0047,72.8415,3.3209575604923263
36,Cust036,2023-09-04,4.186626734568635,180,1,19.031146546413893,72.85400273662283,19.0047,72.8415,3.2097471631692867
124,Cust124,2023-09-05,4.2629446410410194,360,2,19.01730074848925,72.87031751763942,19.0047,72.8415,3.339306635482132
37,Cust037,2023-09-06,9.162694112530092,180,1,19.07676923561037,72.86646190352373,19.0047,72.8415,8.39913626981925
2,Cust002,2023-09-06,7.4595825807018095,360,2,19.01149459969736,72.91792107742734,19.0047,72.8415,8.08121446242696
117,Cust117,2023-09-07,9.482876325537609,180,1,19.086312348711544,72.87348597360726,19.0047,72.8415,9.640924264296569
9,Cust009,2023-09-09,5.238141888720358,180,1,19.050500370497,72.88713113474375,19.0047,72.8415,6.984189184960478
98,Cust098,2023-09-12,7.503396461471476,180,1,19.04690171018235,72.88945410473862,19.0047,72.8415,6.878113423015519
145,Cust145,2023-09-18,2.917241219572314,360,2,19.032522633538463,72.86330237018024,19.0047,72.8415,3.84103427243688
96,Cust096,2023-09-18,8.307270126552224,180,1,19.086161370002845,72.89795798131433,19.0047,72.8415,10.799451164517892
16,Cust016,2023-09-19,5.681028885660171,180,1,19.05587691893105,72.86862315044937,19.0047,72.8415,6.343815588987192
11,Cust011,2023-09-22,10.682374581972216,360,2,19.073934366565336,72.8994041273927,19.0047,72.8415,9.7921767001412
75,Cust075,2023-09-22,8.368113447144019,180,1,19.066294756614717,72.89622443815489,19.0047,72.8415,8.92598767695362
168,Cust168,2023-09-24,3.5212800000121534,180,1,19.04071089652031,72.8592319037405,19.0047,72.8415,4.401600000015192
146,Cust146,2023-09-25,7.272756873803131,180,1,19.06299494478376,72.88834218925211,19.0047,72.8415,8.12124517574683
153,Cust153,2023-09-27,9.297592553303607,360,2,19.08872541461208,72.89160349704537,19.0047,72.8415,10.69223143629915
185,Cust185,2023-09-27,3.311886243319391,180,1,19.028315020713173,72.84809736719869,19.0047,72.8415,2.7047070987108364
161,Cust161,2023-09-29,11.21539054889307,180,1,19.112203256226444,72.91522032518819,19.0047,72.8415,14.206161361931224
19,Cust019,2023-10-02,10.841725222062932,360,2,19.081088936443862,72.87173338694015,19.0047,72.8415,9.034771018385776
157,Cust157,2023-10-02,4.473669463877686,180,1,19.058421315654574,72.84594090142636,19.0047,72.8415,5.964892618503581
140,Cust140,2023-10-05,5.562059999189046,180,1,19.052861234742373,72.86817686592596,19.0047,72.8415,6.025564999121467
194,Cust194,2023-10-08,9.93030031010056,180,1,19.115927050000728,72.8659625596319,19.0047,72.8415,12.578380392794042
166,Cust166,2023-10-08,10.812279875012807,180,1,19.09690882756391,72.86287452782932,19.0047,72.8415,10.451870545845711
195,Cust195,2023-10-10,7.466758851071643,180,1,19.059924691295794,72.87074674104085,19.0047,72.8415,6.8445289468156725
67,Cust067,2023-10-14,5.636877539310615,360,2,19.05023796626165,72.88567392594004,19.0047,72.8415,6.858201006161248
20,Cust020,2023-10-16,8.249311715554112,180,1,19.06164183016101,72.86756601860415,19.0047,72.8415,6.874426429628428
66,Cust066,2023-10-17,3.511984355513343,180,1,19.03925374514305,72.84972878228476,19.0047,72.8415,3.921715863656567
59,Cust059,2023-10-17,4.10001028973406,540,3,19.035331201713824,72.85359005502899,19.0047,72.8415,3.6216757559317534
123,Cust123,2023-10-18,8.021335529036197,360,2,19.075223607014248,72.85222452335076,19.0047,72.8415,7.88764660355226
186,Cust186,2023-10-19,9.30913025800917,360,2,19.11675922353465,72.8457398153056,19.0047,72.8415,12.412173677345558
42,Cust042,2023-10-19,8.942604764566857,180,1,19.07113245356108,72.91378739584069,19.0047,72.8415,10.58208230473745
8,Cust008,2023-10-19,8.463610787179885,180,1,19.067805687532843,72.88447920114037,19.0047,72.8415,8.322550607393554
88,Cust088,2023-10-21,10.56221787536277,180,1,19.10904165088324,72.85347521533309,19.0047,72.8415,11.618439662899046
62,Cust062,2023-10-24,4.274550034105101,180,1,19.040638805962416,72.86401464603323,19.0047,72.8415,4.630762536947192
142,Cust142,2023-10-29,6.960619757987437,180,1,19.057595923569195,72.87925314810204,19.0047,72.8415,7.076630087287228
24,Cust024,2023-10-29,5.938408922554006,180,1,19.07141266912811,72.85509475127424,19.0047,72.8415,7.521984635235074
113,Cust113,2023-10-31,14.145813629058075,180,1,19.108097233365605,72.92048003131535,19.0047,72.8415,14.145813629058075
176,Cust176,2023-10-31,6.62184975878037,360,2,19.05900309341977,72.84952568458152,19.0047,72.8415,6.070028945548672
